t	z_ga	ga1
38975	0.270576	0.270576
38976	0.265153	0.265153
38977	0.259729	0.259729
38978	0.254306	0.254306
38979	0.248882	0.248882
38980	0.243459	0.243459
38981	0.238035	0.238035
38982	0.232612	0.232612
38983	0.227188	0.227188
38984	0.221765	0.221765
38985	0.216341	0.216341
38986	0.210917	0.210917
38987	0.205494	0.205494
38988	0.200070	0.200070
38989	0.194647	0.194647
38990	0.189223	0.189223
38991	0.183800	0.183800
38992	0.178376	0.178376
38993	0.172953	0.172953
38994	0.167529	0.167529
38995	0.162106	0.162106
38996	0.156682	0.156682
38997	0.151259	0.151259
38998	0.145835	0.145835
38999	0.140411	0.140411
39000	0.134988	0.134988
39001	0.129564	0.129564
39002	0.124141	0.124141
39003	0.118717	0.118717
39004	0.113294	0.113294
39005	0.107870	0.107870
39006	0.102447	0.102447
39007	0.097023	0.097023
39008	0.091600	0.091600
39009	0.086176	0.086176
39010	0.088251	0.088251
39011	0.090327	0.090327
39012	0.092402	0.092402
39013	0.094477	0.094477
39014	0.096553	0.096553
39015	0.098628	0.098628
39016	0.100704	0.100704
39017	0.102779	0.102779
39018	0.104854	0.104854
39019	0.106930	0.106930
39020	0.109005	0.109005
39021	0.111080	0.111080
39022	0.113156	0.113156
39023	0.115231	0.115231
39024	0.117306	0.117306
39025	0.119382	0.119382
39026	0.121457	0.121457
39027	0.123532	0.123532
39028	0.125608	0.125608
39029	0.127683	0.127683
39030	0.129759	0.129759
39031	0.131834	0.131834
39032	0.133909	0.133909
39033	0.135985	0.135985
39034	0.138060	0.138060
39035	0.140135	0.140135
39036	0.142211	0.142211
39037	0.144286	0.144286
39038	0.159966	0.159966
39039	0.175647	0.175647
39040	0.191327	0.191327
39041	0.207007	0.207007
39042	0.222687	0.222687
39043	0.238368	0.238368
39044	0.254048	0.254048
39045	0.269728	0.269728
39046	0.285408	0.285408
39047	0.301088	0.301088
39048	0.316769	0.316769
39049	0.332449	0.332449
39050	0.348129	0.348129
39051	0.363810	0.363810
39052	0.379490	0.379490
39053	0.395170	0.395170
39054	0.410850	0.410850
39055	0.426530	0.426530
39056	0.442211	0.442211
39057	0.457891	0.457891
39058	0.473571	0.473571
39059	0.489252	0.489252
39060	0.504932	0.504932
39061	0.520612	0.520612
39062	0.536292	0.536292
39063	0.551972	0.551972
39064	0.567653	0.567653
39065	0.583333	0.583333
39066	0.566869	0.566869
39067	0.550404	0.550404
39068	0.533940	0.533940
39069	0.517476	0.517476
39070	0.501012	0.501012
39071	0.484547	0.484547
39072	0.468083	0.468083
39073	0.451619	0.451619
39074	0.435154	0.435154
39075	0.418690	0.418690
39076	0.402226	0.402226
39077	0.385762	0.385762
39078	0.369297	0.369297
39079	0.352833	0.352833
39080	0.336369	0.336369
39081	0.319904	0.319904
39082	0.303440	0.303440
39083	0.286976	0.286976
39084	0.270512	0.270512
39085	0.254047	0.254047
39086	0.237583	0.237583
39087	0.221119	0.221119
39088	0.204654	0.204654
39089	0.188190	0.188190
39090	0.171726	0.171726
39091	0.155262	0.155262
39092	0.138797	0.138797
39093	0.122333	0.122333
39094	0.122333	0.122333
39095	0.122333	0.122333
39096	0.122333	0.122333
39097	0.122333	0.122333
39098	0.122333	0.122333
39099	0.122333	0.122333
39100	0.122333	0.122333
39101	0.122333	0.122333
39102	0.122333	0.122333
39103	0.122333	0.122333
39104	0.122333	0.122333
39105	0.122333	0.122333
39106	0.122333	0.122333
39107	0.122333	0.122333
39108	0.122333	0.122333
39109	0.122333	0.122333
39110	0.122333	0.122333
39111	0.122333	0.122333
39112	0.122333	0.122333
39113	0.122333	0.122333
39114	0.122333	0.122333
39115	0.122333	0.122333
39116	0.122333	0.122333
39117	0.122333	0.122333
39118	0.122333	0.122333
39119	0.122333	0.122333
39120	0.122333	0.122333
39121	0.122333	0.122333
39122	0.122333	0.122333
39123	0.122333	0.122333
39124	0.122333	0.122333
39125	0.122333	0.122333
39126	0.122333	0.122333
39127	0.122333	0.122333
39128	0.122333	0.122333
39129	0.122333	0.122333
39130	0.122333	0.122333
39131	0.122333	0.122333
39132	0.122333	0.122333
39133	0.122333	0.122333
39134	0.122333	0.122333
39135	0.122333	0.122333
39136	0.122333	0.122333
39137	0.122333	0.122333
39138	0.122333	0.122333
39139	0.122333	0.122333
39140	0.122333	0.122333
39141	0.122333	0.122333
39142	0.122333	0.122333
39143	0.122333	0.122333
39144	0.122333	0.122333
39145	0.122333	0.122333
39146	0.122333	0.122333
39147	0.122333	0.122333
39148	0.122333	0.122333
39149	0.122333	0.122333
39150	0.122333	0.122333
39151	0.122333	0.122333
39152	0.122333	0.122333
39153	0.122333	0.122333
39154	0.122333	0.122333
39155	0.122333	0.122333
39156	0.122333	0.122333
39157	0.125526	0.125526
39158	0.128719	0.128719
39159	0.131912	0.131912
39160	0.135105	0.135105
39161	0.138298	0.138298
39162	0.141492	0.141492
39163	0.144685	0.144685
39164	0.147878	0.147878
39165	0.151071	0.151071
39166	0.154264	0.154264
39167	0.157457	0.157457
39168	0.160650	0.160650
39169	0.163843	0.163843
39170	0.167036	0.167036
39171	0.170229	0.170229
39172	0.173422	0.173422
39173	0.176615	0.176615
39174	0.179809	0.179809
39175	0.183002	0.183002
39176	0.186195	0.186195
39177	0.189388	0.189388
39178	0.192581	0.192581
39179	0.195774	0.195774
39180	0.198967	0.198967
39181	0.202160	0.202160
39182	0.205353	0.205353
39183	0.208546	0.208546
39184	0.211739	0.211739
39185	0.214932	0.214932
39186	0.218126	0.218126
39187	0.221319	0.221319
39188	0.224512	0.224512
39189	0.227705	0.227705
39190	0.230898	0.230898
39191	0.234091	0.234091
39192	0.231503	0.231503
39193	0.228914	0.228914
39194	0.226326	0.226326
39195	0.223738	0.223738
39196	0.221149	0.221149
39197	0.218561	0.218561
39198	0.215972	0.215972
39199	0.213384	0.213384
39200	0.210796	0.210796
39201	0.208207	0.208207
39202	0.205619	0.205619
39203	0.203031	0.203031
39204	0.200442	0.200442
39205	0.197854	0.197854
39206	0.195266	0.195266
39207	0.192677	0.192677
39208	0.190089	0.190089
39209	0.187501	0.187501
39210	0.184912	0.184912
39211	0.182324	0.182324
39212	0.179735	0.179735
39213	0.177147	0.177147
39214	0.174559	0.174559
39215	0.171970	0.171970
39216	0.169382	0.169382
39217	0.166794	0.166794
39218	0.164205	0.164205
39219	0.161617	0.161617
39220	0.165722	0.165722
39221	0.169827	0.169827
39222	0.173931	0.173931
39223	0.178036	0.178036
39224	0.182141	0.182141
39225	0.186246	0.186246
39226	0.190351	0.190351
39227	0.194456	0.194456
39228	0.198560	0.198560
39229	0.202665	0.202665
39230	0.206770	0.206770
39231	0.210875	0.210875
39232	0.214980	0.214980
39233	0.219085	0.219085
39234	0.223189	0.223189
39235	0.227294	0.227294
39236	0.231399	0.231399
39237	0.235504	0.235504
39238	0.239609	0.239609
39239	0.243714	0.243714
39240	0.247818	0.247818
39241	0.251923	0.251923
39242	0.256028	0.256028
39243	0.260133	0.260133
39244	0.264238	0.264238
39245	0.268343	0.268343
39246	0.272447	0.272447
39247	0.276552	0.276552
39248	0.280657	0.280657
39249	0.278932	0.278932
39250	0.277208	0.277208
39251	0.275483	0.275483
39252	0.273758	0.273758
39253	0.272034	0.272034
39254	0.270309	0.270309
39255	0.268584	0.268584
39256	0.266860	0.266860
39257	0.265135	0.265135
39258	0.263410	0.263410
39259	0.261686	0.261686
39260	0.259961	0.259961
39261	0.258236	0.258236
39262	0.256512	0.256512
39263	0.254787	0.254787
39264	0.253062	0.253062
39265	0.251338	0.251338
39266	0.249613	0.249613
39267	0.247888	0.247888
39268	0.246164	0.246164
39269	0.244439	0.244439
39270	0.242714	0.242714
39271	0.240990	0.240990
39272	0.239265	0.239265
39273	0.237540	0.237540
39274	0.235816	0.235816
39275	0.234091	0.234091
39276	0.231264	0.231264
39277	0.228437	0.228437
39278	0.225609	0.225609
39279	0.222782	0.222782
39280	0.219955	0.219955
39281	0.217128	0.217128
39282	0.214301	0.214301
39283	0.211473	0.211473
39284	0.208646	0.208646
39285	0.205819	0.205819
39286	0.202992	0.202992
39287	0.200165	0.200165
39288	0.197337	0.197337
39289	0.194510	0.194510
39290	0.191683	0.191683
39291	0.188856	0.188856
39292	0.186029	0.186029
39293	0.183201	0.183201
39294	0.180374	0.180374
39295	0.177547	0.177547
39296	0.174720	0.174720
39297	0.171893	0.171893
39298	0.169065	0.169065
39299	0.166238	0.166238
39300	0.163411	0.163411
39301	0.160584	0.160584
39302	0.157757	0.157757
39303	0.154929	0.154929
39304	0.152102	0.152102
39305	0.149275	0.149275
39306	0.146448	0.146448
39307	0.143621	0.143621
39308	0.140793	0.140793
39309	0.137966	0.137966
39310	0.135139	0.135139
39311	0.135466	0.135466
39312	0.135792	0.135792
39313	0.136119	0.136119
39314	0.136446	0.136446
39315	0.136772	0.136772
39316	0.137099	0.137099
39317	0.137426	0.137426
39318	0.137752	0.137752
39319	0.138079	0.138079
39320	0.138406	0.138406
39321	0.138732	0.138732
39322	0.139059	0.139059
39323	0.139386	0.139386
39324	0.139713	0.139713
39325	0.140039	0.140039
39326	0.140366	0.140366
39327	0.140693	0.140693
39328	0.141019	0.141019
39329	0.141346	0.141346
39330	0.141673	0.141673
39331	0.141999	0.141999
39332	0.142326	0.142326
39333	0.142653	0.142653
39334	0.142979	0.142979
39335	0.143306	0.143306
39336	0.143633	0.143633
39337	0.143959	0.143959
39338	0.144286	0.144286
39339	0.145860	0.145860
39340	0.147433	0.147433
39341	0.149007	0.149007
39342	0.150581	0.150581
39343	0.152154	0.152154
39344	0.153728	0.153728
39345	0.155301	0.155301
39346	0.156875	0.156875
39347	0.158449	0.158449
39348	0.160022	0.160022
39349	0.161596	0.161596
39350	0.163170	0.163170
39351	0.164743	0.164743
39352	0.166317	0.166317
39353	0.167890	0.167890
39354	0.169464	0.169464
39355	0.171038	0.171038
39356	0.172611	0.172611
39357	0.174185	0.174185
39358	0.175759	0.175759
39359	0.177332	0.177332
39360	0.178906	0.178906
39361	0.180479	0.180479
39362	0.182053	0.182053
39363	0.183627	0.183627
39364	0.185200	0.185200
39365	0.186774	0.186774
39366	0.183682	0.183682
39367	0.180589	0.180589
39368	0.177497	0.177497
39369	0.174405	0.174405
39370	0.171313	0.171313
39371	0.168220	0.168220
39372	0.165128	0.165128
39373	0.162036	0.162036
39374	0.158943	0.158943
39375	0.155851	0.155851
39376	0.152759	0.152759
39377	0.149667	0.149667
39378	0.146574	0.146574
39379	0.143482	0.143482
39380	0.140390	0.140390
39381	0.137298	0.137298
39382	0.134205	0.134205
39383	0.131113	0.131113
39384	0.128021	0.128021
39385	0.124928	0.124928
39386	0.121836	0.121836
39387	0.118744	0.118744
39388	0.115652	0.115652
39389	0.112559	0.112559
39390	0.109467	0.109467
39391	0.106375	0.106375
39392	0.103283	0.103283
39393	0.100190	0.100190
39394	0.097098	0.097098
39395	0.094006	0.094006
39396	0.090913	0.090913
39397	0.087821	0.087821
39398	0.084729	0.084729
39399	0.081637	0.081637
39400	0.078544	0.078544
39401	0.075452	0.075452
39402	0.078168	0.078168
39403	0.080884	0.080884
39404	0.083600	0.083600
39405	0.086315	0.086315
39406	0.089031	0.089031
39407	0.091747	0.091747
39408	0.094463	0.094463
39409	0.097179	0.097179
39410	0.099895	0.099895
39411	0.102611	0.102611
39412	0.105326	0.105326
39413	0.108042	0.108042
39414	0.110758	0.110758
39415	0.113474	0.113474
39416	0.116190	0.116190
39417	0.118906	0.118906
39418	0.121622	0.121622
39419	0.124337	0.124337
39420	0.127053	0.127053
39421	0.129769	0.129769
39422	0.132485	0.132485
39423	0.135201	0.135201
39424	0.137917	0.137917
39425	0.140633	0.140633
39426	0.143348	0.143348
39427	0.146064	0.146064
39428	0.148780	0.148780
39429	0.151496	0.151496
39430	0.153284	0.153284
39431	0.155072	0.155072
39432	0.156860	0.156860
39433	0.158649	0.158649
39434	0.160437	0.160437
39435	0.162225	0.162225
39436	0.164013	0.164013
39437	0.165801	0.165801
39438	0.167590	0.167590
39439	0.169378	0.169378
39440	0.171166	0.171166
39441	0.172954	0.172954
39442	0.174742	0.174742
39443	0.176530	0.176530
39444	0.178318	0.178318
39445	0.180107	0.180107
39446	0.181895	0.181895
39447	0.183683	0.183683
39448	0.185471	0.185471
39449	0.187259	0.187259
39450	0.189047	0.189047
39451	0.190836	0.190836
39452	0.192624	0.192624
39453	0.194412	0.194412
39454	0.196200	0.196200
39455	0.197988	0.197988
39456	0.199777	0.199777
39457	0.201565	0.201565
39458	0.203353	0.203353
39459	0.205141	0.205141
39460	0.206929	0.206929
39461	0.208717	0.208717
39462	0.210506	0.210506
39463	0.212294	0.212294
39464	0.214082	0.214082
39465	0.215870	0.215870
39466	0.215285	0.215285
39467	0.214701	0.214701
39468	0.214116	0.214116
39469	0.213531	0.213531
39470	0.212947	0.212947
39471	0.212362	0.212362
39472	0.211777	0.211777
39473	0.211193	0.211193
39474	0.210608	0.210608
39475	0.210024	0.210024
39476	0.209439	0.209439
39477	0.208854	0.208854
39478	0.208270	0.208270
39479	0.207685	0.207685
39480	0.207100	0.207100
39481	0.206516	0.206516
39482	0.205931	0.205931
39483	0.205346	0.205346
39484	0.204762	0.204762
39485	0.204177	0.204177
39486	0.203592	0.203592
39487	0.203008	0.203008
39488	0.202423	0.202423
39489	0.201838	0.201838
39490	0.201254	0.201254
39491	0.200669	0.200669
39492	0.200085	0.200085
39493	0.199500	0.199500
39494	0.198915	0.198915
39495	0.198331	0.198331
39496	0.197746	0.197746
39497	0.197161	0.197161
39498	0.196577	0.196577
39499	0.195992	0.195992
39500	0.196297	0.196297
39501	0.196602	0.196602
39502	0.196907	0.196907
39503	0.197212	0.197212
39504	0.197517	0.197517
39505	0.197821	0.197821
39506	0.198126	0.198126
39507	0.198431	0.198431
39508	0.198736	0.198736
39509	0.199041	0.199041
39510	0.199346	0.199346
39511	0.199651	0.199651
39512	0.199956	0.199956
39513	0.200261	0.200261
39514	0.200566	0.200566
39515	0.200870	0.200870
39516	0.201175	0.201175
39517	0.201480	0.201480
39518	0.201785	0.201785
39519	0.202090	0.202090
39520	0.202395	0.202395
39521	0.215531	0.215531
39522	0.228667	0.228667
39523	0.241802	0.241802
39524	0.254938	0.254938
39525	0.268074	0.268074
39526	0.281210	0.281210
39527	0.294346	0.294346
39528	0.307481	0.307481
39529	0.320617	0.320617
39530	0.333753	0.333753
39531	0.346889	0.346889
39532	0.360025	0.360025
39533	0.373160	0.373160
39534	0.386296	0.386296
39535	0.399432	0.399432
39536	0.412568	0.412568
39537	0.425703	0.425703
39538	0.438839	0.438839
39539	0.451975	0.451975
39540	0.465111	0.465111
39541	0.478247	0.478247
39542	0.491382	0.491382
39543	0.504518	0.504518
39544	0.517654	0.517654
39545	0.530790	0.530790
39546	0.543926	0.543926
39547	0.557061	0.557061
39548	0.570197	0.570197
39549	0.583333	0.583333
39550	0.570997	0.570997
39551	0.558662	0.558662
39552	0.546326	0.546326
39553	0.533991	0.533991
39554	0.521655	0.521655
39555	0.509319	0.509319
39556	0.496984	0.496984
39557	0.484648	0.484648
39558	0.472313	0.472313
39559	0.459977	0.459977
39560	0.447641	0.447641
39561	0.435306	0.435306
39562	0.422970	0.422970
39563	0.410635	0.410635
39564	0.398299	0.398299
39565	0.385963	0.385963
39566	0.373628	0.373628
39567	0.361292	0.361292
39568	0.348956	0.348956
39569	0.336621	0.336621
39570	0.324285	0.324285
39571	0.311950	0.311950
39572	0.299614	0.299614
39573	0.287278	0.287278
39574	0.274943	0.274943
39575	0.262607	0.262607
39576	0.250272	0.250272
39577	0.237936	0.237936
39578	0.239620	0.239620
39579	0.241305	0.241305
39580	0.242989	0.242989
39581	0.244674	0.244674
39582	0.246358	0.246358
39583	0.248043	0.248043
39584	0.249727	0.249727
39585	0.251412	0.251412
39586	0.253096	0.253096
39587	0.254781	0.254781
39588	0.256465	0.256465
39589	0.258150	0.258150
39590	0.259834	0.259834
39591	0.261519	0.261519
39592	0.263203	0.263203
39593	0.264888	0.264888
39594	0.266572	0.266572
39595	0.268256	0.268256
39596	0.269941	0.269941
39597	0.271625	0.271625
39598	0.273310	0.273310
39599	0.274994	0.274994
39600	0.276679	0.276679
39601	0.278363	0.278363
39602	0.280048	0.280048
39603	0.281732	0.281732
39604	0.283417	0.283417
39605	0.285101	0.285101
39606	0.286786	0.286786
39607	0.288470	0.288470
39608	0.290155	0.290155
39609	0.291839	0.291839
39610	0.293524	0.293524
39611	0.295208	0.295208
39612	0.296351	0.296351
39613	0.297495	0.297495
39614	0.298638	0.298638
39615	0.299781	0.299781
39616	0.300925	0.300925
39617	0.302068	0.302068
39618	0.303212	0.303212
39619	0.304355	0.304355
39620	0.305498	0.305498
39621	0.306642	0.306642
39622	0.307785	0.307785
39623	0.308928	0.308928
39624	0.310072	0.310072
39625	0.311215	0.311215
39626	0.312358	0.312358
39627	0.313502	0.313502
39628	0.314645	0.314645
39629	0.315788	0.315788
39630	0.316932	0.316932
39631	0.318075	0.318075
39632	0.319219	0.319219
39633	0.320362	0.320362
39634	0.321505	0.321505
39635	0.322649	0.322649
39636	0.323792	0.323792
39637	0.324935	0.324935
39638	0.326079	0.326079
39639	0.327222	0.327222
39640	0.321547	0.321547
39641	0.315872	0.315872
39642	0.310198	0.310198
39643	0.304523	0.304523
39644	0.298848	0.298848
39645	0.293173	0.293173
39646	0.287499	0.287499
39647	0.281824	0.281824
39648	0.276149	0.276149
39649	0.270474	0.270474
39650	0.264800	0.264800
39651	0.259125	0.259125
39652	0.253450	0.253450
39653	0.247775	0.247775
39654	0.242100	0.242100
39655	0.236426	0.236426
39656	0.230751	0.230751
39657	0.225076	0.225076
39658	0.219401	0.219401
39659	0.213727	0.213727
39660	0.208052	0.208052
39661	0.202377	0.202377
39662	0.196702	0.196702
39663	0.191027	0.191027
39664	0.185353	0.185353
39665	0.179678	0.179678
39666	0.174003	0.174003
39667	0.168328	0.168328
39668	0.162654	0.162654
39669	0.156979	0.156979
39670	0.151304	0.151304
39671	0.145629	0.145629
39672	0.139955	0.139955
39673	0.134280	0.134280
39674	0.128605	0.128605
39675	0.129973	0.129973
39676	0.131341	0.131341
39677	0.132709	0.132709
39678	0.134077	0.134077
39679	0.135445	0.135445
39680	0.136813	0.136813
39681	0.138181	0.138181
39682	0.139549	0.139549
39683	0.140917	0.140917
39684	0.142285	0.142285
39685	0.143653	0.143653
39686	0.145021	0.145021
39687	0.146389	0.146389
39688	0.147757	0.147757
39689	0.149124	0.149124
39690	0.150492	0.150492
39691	0.151860	0.151860
39692	0.153228	0.153228
39693	0.154596	0.154596
39694	0.155964	0.155964
39695	0.157332	0.157332
39696	0.158700	0.158700
39697	0.160068	0.160068
39698	0.161436	0.161436
39699	0.162804	0.162804
39700	0.164172	0.164172
39701	0.165540	0.165540
39702	0.166908	0.166908
39703	0.172349	0.172349
39704	0.177791	0.177791
39705	0.183232	0.183232
39706	0.188673	0.188673
39707	0.194114	0.194114
39708	0.199556	0.199556
39709	0.204997	0.204997
39710	0.210438	0.210438
39711	0.215880	0.215880
39712	0.221321	0.221321
39713	0.226762	0.226762
39714	0.232203	0.232203
39715	0.237645	0.237645
39716	0.243086	0.243086
39717	0.248527	0.248527
39718	0.253969	0.253969
39719	0.259410	0.259410
39720	0.264851	0.264851
39721	0.270292	0.270292
39722	0.275734	0.275734
39723	0.281175	0.281175
39724	0.286616	0.286616
39725	0.292058	0.292058
39726	0.297499	0.297499
39727	0.302940	0.302940
39728	0.308381	0.308381
39729	0.313823	0.313823
39730	0.319264	0.319264
39731	0.324705	0.324705
39732	0.330147	0.330147
39733	0.335588	0.335588
39734	0.341029	0.341029
39735	0.346470	0.346470
39736	0.351912	0.351912
39737	0.357353	0.357353
39738	0.351936	0.351936
39739	0.346519	0.346519
39740	0.341102	0.341102
39741	0.335685	0.335685
39742	0.330268	0.330268
39743	0.324851	0.324851
39744	0.319434	0.319434
39745	0.314017	0.314017
39746	0.308600	0.308600
39747	0.303183	0.303183
39748	0.297766	0.297766
39749	0.292349	0.292349
39750	0.286932	0.286932
39751	0.281515	0.281515
39752	0.276099	0.276099
39753	0.270682	0.270682
39754	0.265265	0.265265
39755	0.259848	0.259848
39756	0.254431	0.254431
39757	0.249014	0.249014
39758	0.243597	0.243597
39759	0.238180	0.238180
39760	0.232763	0.232763
39761	0.227346	0.227346
39762	0.221929	0.221929
39763	0.216512	0.216512
39764	0.211095	0.211095
39765	0.205678	0.205678
39766	0.207556	0.207556
39767	0.209435	0.209435
39768	0.211313	0.211313
39769	0.213191	0.213191
39770	0.215069	0.215069
39771	0.216948	0.216948
39772	0.218826	0.218826
39773	0.220704	0.220704
39774	0.222582	0.222582
39775	0.224461	0.224461
39776	0.226339	0.226339
39777	0.228217	0.228217
39778	0.230095	0.230095
39779	0.231974	0.231974
39780	0.233852	0.233852
39781	0.235730	0.235730
39782	0.237608	0.237608
39783	0.239487	0.239487
39784	0.241365	0.241365
39785	0.243243	0.243243
39786	0.245121	0.245121
39787	0.247000	0.247000
39788	0.248878	0.248878
39789	0.250756	0.250756
39790	0.252634	0.252634
39791	0.254513	0.254513
39792	0.256391	0.256391
39793	0.258269	0.258269
